,,,,【巴哈】輕鬆不放縱，哈啦園地有賴你我共同維繫,,
,,,,【問題】榮耀之戰（競技場）一起擺爛拿好獎勵！？,,
,,,,【問題】第四天，想問常用隊伍安排跟後續發展,,
,,,,【心得】命運的螺旋… 劇情..,,
,,,,【情報】8/13 新增兩序號,,
,,,,【討論】百抽之後，你還是歐洲人嗎? 歐洲人集中串,,
,,,,【情報】互相建設，你幫我我幫你,,
,,,,【閒聊】免費SSR角技能配置、首抽角,,
,,,,【閒聊】活動序號 有需要的放下面我也會幫忙按,,
,,,,【心得】分享3-15困難 攻略 麥莎必備,,
,,,,【問題】這款遊戲跟其他戰棋手遊的優缺?,,
,,,,【其他】萌新初始推荐榜&节奏榜，随机抽取一名幸运观众来wiki写攻略（doge）,,
,,,,【討論】關於貝拉技能研究,,
,,,,【情報】SSR裝備技能分享串(歡迎一起分享),,
,,,,【閒聊】原來還是有些物件可以互動w,,
,,,,【心得】撇去活動 無課一個月可以存多少抽 這邊打給你看 正確算法在2樓,,
,,,,【其他】麻煩大家人手置頂— 垃圾營運，TAPTAP 1000旅人經驗序號事件,,
,,,,【問題】新手開局，這個陣容可以嗎？,,
,,,,【問題】有文件下載失敗進不了遊戲,,
,,,,【問題】命運的螺旋-維護穩定43,,
,,,,【閒聊】想看看大家的塔羅之語,,
,,,,【問題】保底怎麼算？ 看不懂,,
,,,,【問題】請問群補會釋放塔羅女皇優雅的被動嗎?,,
,,,,【問題】征服之塔需要壓層數嗎？？,,
,,,,【募集】鈴蘭之劍 好友募集串,,
,,,,【攻略】命運的螺旋攻略介紹，圖多、字多～,,
,,,,【閒聊】巴哈建設募集活動-幫忙按,,
,,,,【討論】35等陣容光環是否能疊加,,
,,,,【心得】這款遊戲真他媽佛心,,
,,,,【問題】過12點壓秒過塔關卡 拿不到首通獎勵@@,,
,,,,【問題】過12點壓秒過塔關卡 拿不到首通獎勵@@,,
,,,,【攻略】愚者的旅程、交錯的世界 封測各關卡通關合集(逐步更改為正式版本中),,
,,,,【討論】關於命運螺旋的用處,,
,,,,【問題】交錯的世界 高額獎勵要怎麼拿阿,,
,,,,【問題】法皇線有分支嗎?,,
,,,,【問題】刷經驗,,
,,,,【問題】首抽少了三次？,,
,,,,【問題】求大們幫健檢,,
,,,,【問題】生命汲取會被禁療影響嗎？,,
,,,,【心得】《鈴蘭之劍：為這和平的世界》遊戲介紹 無課玩家體驗心得,,
,,,,【問題】原來只有台灣玩家才可以用MyCard儲值,,
,,,,【問題】命運的螺旋發現BUG 小心用ESC,,
,,,,【心得】鈴蘭之劍 教會我們的事情,,
,,,,【閒聊】各位洛基們  看好了,,
,,,,【討論】我從來未玩過一隻遊戲這麼難抽！！190隻單池0ssr,,
,,,,【分享】《鈴蘭之劍》Coser,,
,,,,【心得】開荒需知！全SSR解說｜保母級攻略 首抽選擇？（附圖 文 粵語）,,
,,,,【問題】請問北山產晶石跟光輝晶石,,
,,,,【攻略】第七天任務的旗子是家具記得放到家裡,,
,,,,【問題】為啥有的選項 不給選,,
,,,,【問題】問一下 陣營 發動條件是?,,
,,,,【討論】戰術問題,,
,,,,【情報】每日新生祝福任務,,
,,,,【問題】T0隊伍是伊莉亞+鈴蘭之劍陣營嗎,,
,,,,【問題】命運螺旋卡關求教。。,,
,,,,【心得】微課數網號求送出,,
,,,,【閒聊】非洲大樓,,
,,,,【問題】希望晶石(抽角的鑽),,
,,,,【攻略】2-9-1 魯菲特的目光 平民隊伍攻略 (更新2-14-2 城市的敵意2),,
,,,,【閒聊】《鈴蘭之劍》直播中，一起來玩吧~(內附部分關卡過關連結),,
,,,,【其他】非洲人分享mycard轉扣點活動序號 8點45分更新7組新序號,,
,,,,【閒聊】希望這遊戲的載入可以快一些,,
,,,,【討論】說好的事前預約獎勵呢???,,
,,,,【心得】強烈建議不要抽武器池,,
,,,,【情報】免費給的傳說級角色拉維耶強嗎?,,
,,,,【問題】請問命運的螺旋顯示本周結束，拉維耶任務要如何解？,,
,,,,【問題】求發展方向,,
,,,,【攻略】拓荒好用角色介紹影片(陸續製作中),,
,,,,【攻略】請問一下爬塔,,
,,,,【問題】【為什麼支那三流遊戲，竟在台灣如此火爆？】,,
,,,,【心得】SR史詩角推薦丨認識光環丨認識戰棋特性！還是科爾光環最高？,,
,,,,【閒聊】第三章主線通關紀錄分享(更新至3-5),,
,,,,【心得】這遊戲87%參考天地劫 那抽卡福利呢 比較看看,,
,,,,【討論】一堆有錢人！,,
,,,,【問題】有人分享一下怎樣才能經歷戰雲密布或斬首行動嗎?,,
,,,,【心得】不容少看的Ｒ角色分析及推薦｜非洲酉長最強攻略｜隨時傷害比SSR角高!? （有字幕）,,
,,,,【心得】記憶碎片等級30掉落量,,
,,,,【心得】小心保底的文字遊戲 不是保你沒有的 是保你這池沒中過的,,
,,,,【心得】新手團長到任三天心得,,
,,,,【問題】200抽保底？,,
,,,,【情報】目前版本英雄評價,,
,,,,【討論】我對於昨天為這遊戲護航致歉,,
,,,,【問題】這是認真的嗎,,
,,,,【情報】已開新帖,,
,,,,【問題】關於領悟之力多開技能,,
,,,,【心得】這一定要曬,,
,,,,【討論】抽角時的塔羅牌作用,,
,,,,【閒聊】tap的一點攻略情報,,
,,,,【問題】請問各角色升階左右走法,,
,,,,【問題】新手質檢文,,
,,,,【心得】無課突滿方法丨無需急著課滿角色丨記得別做錯首抽方式,,
,,,,【閒聊】再抱怨，這遊戲也扣到太誇張了吧…,,
,,,,【問題】塔打太快會不會導致下週拿不到高塔勳章(本週獎勵)?,,
,,,,【問題】命運螺旋 就沒劇情了? 不會自己結束?,,
,,,,【心得】如何過7-5?,,
,,,,【心得】【鈴蘭之劍】刷首抽 伊南娜 科爾 歌洛莉亞 貝拉 總共刷了300抽 15輪 耗時4小時,,
,,,,【問題】抽角時選的塔羅牌？,,
,,,,【問題】登入獎勵,,
,,,,【討論】關於職業系統,,
,,,,【攻略】2-5兵演5困難關卡打法,,
,,,,【心得】玩三天心得文（螺旋微雷慎入）,,
,,,,【問題】最真實的2%抽ssr率，非洲之皇。應該有沒人比我更差。敢入坑嗎?,,
,,,,【問題】是我對迪塔利奧有什麼誤解嗎,,
,,,,【心得】2-4困難、2-9-1打法分享,,
,,,,【閒聊】分享歐氣，願各位心願各種抽！,,
,,,,【問題】請問註銷帳號後原本的信箱還能創新帳號嗎？,,
,,,,【討論】三角戰略跟鈴蘭之劍哪個比較好玩呀？,,
,,,,【已送出】送帳號，已包大小月，柯爾X2，麥沙X1，進度過到第三章,,
,,,,【情報】 已失效 8/12 序號 6TANLIVE 跟 K7LIVE 兩個命運之鑰,,
,,,,【討論】沒體力了?卡關了?求改成重複推圖能加個經驗1點,,
,,,,【心得】附上2個遊戲小知識,,
,,,,【心得】鈴蘭之劍(天賦技能分享),,
,,,,【攻略】2-17 劍拔弩張5首領關困難打法,,
,,,,【問題】請問要在哪裡看到陣營組合的加給數據,,
,,,,【心得】家裡沒擺人的快點擺上去吧,,
,,,,【問題】王女技能一問,,
,,,,【問題】萌新發問,,
,,,,【問題】樂土與傭兵之家,,
,,,,【閒聊】抱歉了，騎士先生,,
,,,,【討論】關於模擬器,,
,,,,title,,
,,,,革命式正統派RPG《鈴蘭之劍：為這和平的世界》 一起加入鈴蘭之劍，為鈴蘭小鎮奮鬥吧！,,
,,,,【巴哈】輕鬆不放縱，哈啦園地有賴你我共同維繫,,
,,,,【問題】榮耀之戰（競技場）一起擺爛拿好獎勵！？,,
,,,,【問題】第四天，想問常用隊伍安排跟後續發展,,
,,,,【心得】命運的螺旋… 劇情..,,
,,,,【情報】8/13 新增兩序號,,
,,,,【討論】百抽之後，你還是歐洲人嗎? 歐洲人集中串,,
,,,,【情報】互相建設，你幫我我幫你,,
,,,,【閒聊】免費SSR角技能配置、首抽角,,
,,,,【閒聊】活動序號 有需要的放下面我也會幫忙按,,
,,,,【心得】分享3-15困難 攻略 麥莎必備,,
,,,,【問題】這款遊戲跟其他戰棋手遊的優缺?,,
,,,,【其他】萌新初始推荐榜&节奏榜，随机抽取一名幸运观众来wiki写攻略（doge）,,
,,,,【討論】關於貝拉技能研究,,
,,,,【情報】SSR裝備技能分享串(歡迎一起分享),,
,,,,【閒聊】原來還是有些物件可以互動w,,
,,,,【心得】撇去活動 無課一個月可以存多少抽 這邊打給你看 正確算法在2樓,,
,,,,【其他】麻煩大家人手置頂— 垃圾營運，TAPTAP 1000旅人經驗序號事件,,
,,,,【問題】新手開局，這個陣容可以嗎？,,
,,,,【問題】有文件下載失敗進不了遊戲,,
,,,,【問題】命運的螺旋-維護穩定43,,
,,,,【閒聊】想看看大家的塔羅之語,,
,,,,【問題】保底怎麼算？ 看不懂,,
,,,,【問題】請問群補會釋放塔羅女皇優雅的被動嗎?,,
,,,,【問題】征服之塔需要壓層數嗎？？,,
,,,,【募集】鈴蘭之劍 好友募集串,,
,,,,【攻略】命運的螺旋攻略介紹，圖多、字多～,,
,,,,【閒聊】巴哈建設募集活動-幫忙按,,
,,,,【討論】35等陣容光環是否能疊加,,
,,,,【心得】這款遊戲真他媽佛心,,
,,,,【問題】過12點壓秒過塔關卡 拿不到首通獎勵@@,,
,,,,【問題】過12點壓秒過塔關卡 拿不到首通獎勵@@,,
,,,,【攻略】愚者的旅程、交錯的世界 封測各關卡通關合集(逐步更改為正式版本中),,
,,,,【討論】關於命運螺旋的用處,,
,,,,【問題】交錯的世界 高額獎勵要怎麼拿阿,,
,,,,【問題】法皇線有分支嗎?,,
,,,,【問題】刷經驗,,
,,,,【問題】首抽少了三次？,,
,,,,【問題】求大們幫健檢,,
,,,,【問題】生命汲取會被禁療影響嗎？,,
,,,,【心得】《鈴蘭之劍：為這和平的世界》遊戲介紹 無課玩家體驗心得,,
,,,,【問題】原來只有台灣玩家才可以用MyCard儲值,,
,,,,【問題】命運的螺旋發現BUG 小心用ESC,,
,,,,【心得】鈴蘭之劍 教會我們的事情,,
,,,,【閒聊】各位洛基們  看好了,,
,,,,【討論】我從來未玩過一隻遊戲這麼難抽！！190隻單池0ssr,,
,,,,【分享】《鈴蘭之劍》Coser,,
,,,,【心得】開荒需知！全SSR解說｜保母級攻略 首抽選擇？（附圖 文 粵語）,,
,,,,【問題】請問北山產晶石跟光輝晶石,,
,,,,【攻略】第七天任務的旗子是家具記得放到家裡,,
,,,,【問題】為啥有的選項 不給選,,
,,,,【問題】問一下 陣營 發動條件是?,,
,,,,【討論】戰術問題,,
,,,,【情報】每日新生祝福任務,,
,,,,【問題】T0隊伍是伊莉亞+鈴蘭之劍陣營嗎,,
,,,,【問題】命運螺旋卡關求教。。,,
,,,,【心得】微課數網號求送出,,
,,,,【閒聊】非洲大樓,,
,,,,【問題】希望晶石(抽角的鑽),,
,,,,【攻略】2-9-1 魯菲特的目光 平民隊伍攻略 (更新2-14-2 城市的敵意2),,
,,,,【閒聊】《鈴蘭之劍》直播中，一起來玩吧~(內附部分關卡過關連結),,
,,,,【其他】非洲人分享mycard轉扣點活動序號 8點45分更新7組新序號,,
,,,,【閒聊】希望這遊戲的載入可以快一些,,
,,,,【討論】說好的事前預約獎勵呢???,,
,,,,【心得】強烈建議不要抽武器池,,
,,,,【情報】免費給的傳說級角色拉維耶強嗎?,,
,,,,【問題】請問命運的螺旋顯示本周結束，拉維耶任務要如何解？,,
,,,,【問題】求發展方向,,
,,,,【攻略】拓荒好用角色介紹影片(陸續製作中),,
,,,,【攻略】請問一下爬塔,,
,,,,【問題】【為什麼支那三流遊戲，竟在台灣如此火爆？】,,
,,,,【心得】SR史詩角推薦丨認識光環丨認識戰棋特性！還是科爾光環最高？,,
,,,,【閒聊】第三章主線通關紀錄分享(更新至3-5),,
,,,,【心得】這遊戲87%參考天地劫 那抽卡福利呢 比較看看,,
,,,,【討論】一堆有錢人！,,
,,,,【問題】有人分享一下怎樣才能經歷戰雲密布或斬首行動嗎?,,
,,,,【心得】不容少看的Ｒ角色分析及推薦｜非洲酉長最強攻略｜隨時傷害比SSR角高!? （有字幕）,,
,,,,【心得】記憶碎片等級30掉落量,,
,,,,【心得】小心保底的文字遊戲 不是保你沒有的 是保你這池沒中過的,,
,,,,【心得】新手團長到任三天心得,,
,,,,【問題】200抽保底？,,
,,,,【情報】目前版本英雄評價,,
,,,,【討論】我對於昨天為這遊戲護航致歉,,
,,,,【問題】這是認真的嗎,,
,,,,【情報】已開新帖,,
,,,,【問題】關於領悟之力多開技能,,
,,,,【心得】這一定要曬,,
,,,,【討論】抽角時的塔羅牌作用,,
,,,,【閒聊】tap的一點攻略情報,,
,,,,【問題】請問各角色升階左右走法,,
,,,,【問題】新手質檢文,,
,,,,【心得】無課突滿方法丨無需急著課滿角色丨記得別做錯首抽方式,,
,,,,【閒聊】再抱怨，這遊戲也扣到太誇張了吧…,,
,,,,【問題】塔打太快會不會導致下週拿不到高塔勳章(本週獎勵)?,,
,,,,【問題】命運螺旋 就沒劇情了? 不會自己結束?,,
,,,,【心得】如何過7-5?,,
,,,,【心得】【鈴蘭之劍】刷首抽 伊南娜 科爾 歌洛莉亞 貝拉 總共刷了300抽 15輪 耗時4小時,,
,,,,【問題】抽角時選的塔羅牌？,,
,,,,【問題】登入獎勵,,
,,,,【討論】關於職業系統,,
,,,,【攻略】2-5兵演5困難關卡打法,,
,,,,【心得】玩三天心得文（螺旋微雷慎入）,,
,,,,【問題】最真實的2%抽ssr率，非洲之皇。應該有沒人比我更差。敢入坑嗎?,,
,,,,【問題】是我對迪塔利奧有什麼誤解嗎,,
,,,,【心得】2-4困難、2-9-1打法分享,,
,,,,【閒聊】分享歐氣，願各位心願各種抽！,,
,,,,【問題】請問註銷帳號後原本的信箱還能創新帳號嗎？,,
,,,,【討論】三角戰略跟鈴蘭之劍哪個比較好玩呀？,,
,,,,【已送出】送帳號，已包大小月，柯爾X2，麥沙X1，進度過到第三章,,
,,,,【情報】 已失效 8/12 序號 6TANLIVE 跟 K7LIVE 兩個命運之鑰,,
,,,,【討論】沒體力了?卡關了?求改成重複推圖能加個經驗1點,,
,,,,【心得】附上2個遊戲小知識,,
,,,,【心得】鈴蘭之劍(天賦技能分享),,
